Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
174,80,10197,6,5,1961,1961,1362,0,1362,1,0,1,1,3,1,6,1,2,504,20,0,0,0,0,163000
519,70,9531,6,5,1998,1998,882,914,1796,1,0,2,1,3,1,7,0,2,546,36,0,0,0,0,211000
1182,64,5587,8,5,2008,2008,1652,0,1652,1,1,2,0,2,1,5,1,2,482,53,0,153,0,0,392500
1150,50,9000,7,9,1920,1988,832,650,1482,0,1,1,0,3,1,7,0,2,324,0,0,0,0,0,143000
913,51,6120,5,7,1925,1950,1015,0,1015,0,0,1,0,3,1,6,0,1,450,0,112,0,120,0,88000
492,79,9490,6,7,1941,1950,958,620,1578,1,0,1,0,3,1,5,2,1,240,0,32,0,0,0,133000
74,85,10200,5,7,1954,2003,1086,0,1086,1,0,1,0,3,1,6,0,2,490,0,0,0,0,0,144900
1220,21,1680,6,5,1971,1971,672,546,1218,0,0,1,1,3,1,7,0,0,0,0,0,0,0,0,91500
588,74,8740,5,6,1982,1982,860,0,860,1,0,1,0,2,1,4,0,2,528,0,0,0,0,0,137000
751,55,8800,4,7,1910,2004,792,348,1140,0,0,1,0,3,1,7,0,0,0,160,0,0,0,0,96500
658,60,7200,7,6,1931,2000,851,651,1502,0,0,1,1,3,1,6,1,1,270,0,112,0,0,0,149000
843,82,9020,6,7,1966,1966,1165,0,1165,1,0,1,1,3,1,6,0,2,490,129,0,0,0,0,174900
235,70,7851,6,5,2002,2002,860,1100,1960,1,0,2,1,4,1,8,2,2,440,48,0,0,0,0,216500
733,75,11404,7,5,1998,1999,1153,878,2031,0,0,2,1,3,1,8,1,2,541,84,0,0,0,0,222500
215,70,10900,6,7,1977,1977,689,703,1392,0,0,1,1,3,1,6,0,1,299,36,0,0,0,0,161750
163,95,12182,7,5,2005,2005,1541,0,1541,0,0,2,0,3,1,7,1,2,532,70,0,0,0,0,220000
133,75,7388,5,6,1959,2002,1327,0,1327,1,0,1,0,3,1,7,0,2,624,0,0,0,0,0,150750
1099,50,6000,4,6,1936,1950,757,567,1324,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,128000
223,85,11475,6,6,1975,1975,811,741,1552,1,0,2,1,3,1,6,1,2,434,208,0,0,0,0,179900
1313,70,9572,8,5,1990,1990,1453,1357,2810,0,0,2,1,4,1,9,1,2,750,0,0,0,0,0,302000
186,90,22950,10,9,1892,1993,1518,1518,3608,0,0,2,1,4,1,12,2,3,840,260,0,0,410,0,475000
42,115,16905,5,6,1959,1959,1328,0,1328,0,1,1,1,2,1,5,2,1,308,104,0,0,0,0,170000
693,42,26178,7,5,1989,1990,1238,1281,2519,1,0,2,1,4,1,9,2,2,628,27,0,0,0,0,335000
109,85,8500,5,7,1919,2005,997,520,1517,0,0,2,0,3,1,7,0,0,0,0,144,0,0,0,115000
39,68,7922,5,7,1953,2007,1057,0,1057,1,0,1,0,3,1,5,0,1,246,52,0,0,0,0,109000
569,79,12327,8,8,1983,2009,1496,636,2132,1,0,1,1,1,1,5,1,2,612,40,0,0,0,0,316600
948,85,14536,8,5,2002,2003,1629,0,1629,1,0,2,0,3,1,9,1,3,808,252,0,0,0,0,270000
1234,70,12160,5,5,1959,1959,1188,0,1188,1,0,1,0,3,1,6,0,2,531,0,0,0,0,0,142000
1404,49,15256,8,5,2007,2007,1464,0,1464,1,0,2,0,3,1,6,0,3,754,160,0,0,0,0,282922
484,32,4500,6,5,1998,1998,1216,0,1216,1,0,2,0,2,1,5,0,2,402,125,0,0,0,0,164000
469,98,11428,8,5,2006,2006,1634,0,1634,0,0,2,0,3,1,7,1,3,866,44,0,0,0,0,250000
891,60,8064,5,7,1949,2006,672,252,924,0,0,1,0,3,1,6,1,2,576,0,0,0,0,0,122900
25,70,8246,5,8,1968,2001,1060,0,1060,1,0,1,0,3,1,6,1,1,270,90,0,0,0,0,154000
963,24,2308,6,6,1976,1976,804,744,1548,1,0,2,1,3,1,7,1,2,440,0,0,0,0,0,155000
1101,60,8400,2,5,1920,1950,438,0,438,0,0,1,0,1,1,3,0,1,246,0,0,0,0,0,60000
69,47,4608,4,6,1945,1950,747,0,747,0,0,1,0,2,1,4,0,1,220,0,0,0,0,0,80000
885,65,7150,5,5,1967,1967,892,0,892,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,100000
1232,70,7728,5,6,1962,1962,1190,0,1190,1,0,1,0,3,1,6,0,2,540,18,0,0,0,0,132500
367,70,9500,6,5,1963,1963,1394,0,1394,1,0,1,1,3,1,6,2,2,514,76,0,0,185,0,159000
506,60,7596,5,5,1952,1952,960,1000,1960,0,0,2,0,4,2,10,0,2,400,0,0,0,0,0,124500
851,36,4435,6,5,2003,2003,848,0,848,1,0,1,0,1,1,3,0,2,420,0,0,0,0,0,131500
1282,50,8049,7,5,1990,1990,1339,0,1339,1,0,2,0,2,1,6,1,2,484,58,0,0,90,0,180000
384,60,9000,6,3,1928,1950,784,0,784,0,0,1,0,2,1,5,0,2,360,0,91,0,0,0,76000
735,70,8978,5,5,1968,1968,948,0,948,0,0,1,0,3,1,6,0,1,300,0,0,0,0,0,108000
718,80,10000,5,6,1973,2000,1178,0,1178,0,1,1,1,3,1,5,1,2,439,0,0,0,0,0,157000
1301,70,10762,7,5,1999,1999,1005,978,1983,0,0,2,1,3,1,9,1,2,490,0,0,0,0,0,225000
455,63,9297,5,5,1976,1976,1728,0,1728,2,0,2,0,4,2,8,0,2,560,0,0,0,0,0,188000
265,30,5232,5,5,1925,2004,764,0,764,0,0,1,0,2,1,4,0,2,504,0,0,0,0,0,73000
76,21,1596,4,5,1973,1973,526,462,988,1,0,1,0,2,1,5,0,1,297,101,0,0,0,0,91000
915,30,3000,6,5,2009,2009,612,612,1224,0,0,2,1,2,1,4,0,2,528,234,0,0,0,0,173733
233,21,1680,6,5,1972,1972,483,504,987,0,0,1,1,2,1,5,1,1,288,0,0,0,0,0,94500
445,70,8750,7,5,1994,1995,933,975,1908,1,0,2,1,4,1,8,1,2,493,133,0,0,0,0,210000
396,68,9571,5,6,1956,1956,1144,0,1144,1,0,1,0,3,1,6,0,1,596,0,0,0,0,0,129000
612,70,10395,6,6,1978,1978,1032,0,1032,0,1,2,0,3,1,6,1,2,564,0,0,0,0,0,148000
177,97,10029,6,5,1988,1989,1164,896,2060,0,1,2,1,4,1,8,1,2,521,228,0,0,192,0,211000
19,66,13695,5,5,2004,2004,1114,0,1114,1,0,1,1,3,1,6,0,2,576,102,0,0,0,0,159000
1278,70,17871,6,5,1967,1976,1724,0,1724,1,0,1,1,3,1,7,1,2,480,0,0,0,0,0,197900
1030,21,1680,6,7,1972,1972,672,546,1218,0,1,1,1,3,1,7,0,1,264,28,0,0,0,0,118000
342,60,8400,4,4,1950,1950,841,0,841,0,0,1,0,2,1,4,0,1,294,0,24,0,0,0,82000
1098,70,3696,8,5,1986,1986,1088,0,1088,0,0,1,1,2,1,5,0,2,461,74,137,0,0,0,170000
880,70,7000,5,8,1978,2005,864,0,864,1,0,1,0,3,1,6,0,1,336,0,0,0,0,0,136500
596,69,11302,8,5,2005,2006,1826,0,1826,1,0,2,0,3,1,7,1,3,758,75,0,0,120,0,319000
62,60,7200,5,7,1920,1996,581,530,1111,0,0,1,0,3,1,6,0,1,288,0,144,0,0,0,101000
1228,72,8872,5,8,1965,2008,912,0,912,1,0,1,0,2,1,5,0,2,576,240,0,0,0,0,147000
273,92,11764,8,7,1999,2007,1164,1106,2270,0,0,2,1,4,1,9,1,3,671,57,0,0,0,0,290000
1177,37,6951,5,5,1984,1985,923,0,923,1,0,1,0,3,1,5,0,1,264,0,0,0,0,0,119500
873,74,8892,5,7,1953,1996,910,0,910,0,0,1,0,3,1,5,0,2,414,0,150,0,0,0,116000
1091,60,8544,3,4,1950,1950,1040,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,92900
1371,90,5400,4,6,1920,1950,840,534,1374,0,0,1,0,2,1,6,0,1,338,0,198,0,0,0,105000
279,107,14450,9,5,2006,2007,2121,0,2121,0,0,2,1,3,1,8,1,3,732,98,0,0,142,0,415298
1129,59,11796,7,5,2004,2005,847,1112,1959,0,0,2,1,4,1,8,1,2,434,48,0,0,0,0,215000
695,51,6120,5,6,1936,1950,1067,472,1539,0,0,1,1,3,1,5,0,2,576,0,0,0,0,0,141500
369,78,7800,5,6,1954,1954,1268,0,1268,0,0,1,0,2,1,7,1,1,244,98,0,0,0,0,132000
1346,50,6000,4,4,1920,1950,960,0,960,0,0,1,0,2,1,5,0,1,308,0,168,0,0,0,108500
37,112,10859,5,5,1994,1995,1097,0,1097,0,0,1,1,3,1,6,0,2,672,64,0,0,0,0,145000
736,60,10800,7,7,1914,1970,880,888,1768,0,0,1,1,2,1,6,2,2,320,341,0,0,0,0,163000
1412,80,9600,6,8,1950,2005,1112,556,1668,0,0,1,1,3,1,6,0,1,271,0,0,0,0,0,140000
663,120,13560,6,3,1968,1968,1392,0,1392,1,0,1,0,2,1,5,2,2,576,0,240,0,0,0,110000
1286,50,6000,6,6,1939,1950,825,587,1412,0,0,1,0,4,1,6,1,1,280,0,0,0,0,0,132500
1317,61,10226,8,5,2008,2008,1630,0,1630,1,0,2,0,3,1,8,1,3,860,42,0,0,0,0,295493
978,35,4274,7,5,2006,2007,1241,0,1241,1,0,1,1,1,1,4,0,2,569,116,0,0,0,0,199900
548,54,7244,5,7,1970,1970,768,0,768,1,0,1,0,2,1,5,0,2,624,0,0,0,0,0,129500
1162,70,14778,6,7,1954,2006,1640,0,1640,1,0,1,0,3,1,7,1,2,924,0,0,216,0,0,224000
689,60,8089,8,6,2007,2007,1419,0,1419,1,0,2,0,2,1,7,1,2,567,0,0,0,0,0,392000
739,60,10800,5,5,1987,1988,1200,0,1200,3,0,3,0,3,1,5,0,0,0,0,0,0,0,0,179000
192,70,7472,7,9,1972,2004,725,754,1479,1,0,1,1,4,1,7,0,2,484,32,0,0,0,0,184000
920,87,11029,6,8,1958,2002,1414,0,1414,1,0,1,0,3,1,6,1,2,601,51,0,0,190,0,176500
457,34,4571,5,5,1916,1950,624,720,1344,0,0,1,0,4,1,7,0,3,513,0,96,0,0,0,98000
869,70,14762,5,6,1948,1950,1547,720,2320,0,0,2,0,2,1,7,1,2,672,144,0,0,0,0,169000
394,70,7446,4,5,1941,1950,788,0,788,0,0,1,0,2,1,4,2,0,0,0,0,0,0,0,100000
676,24,2289,6,6,1978,1978,855,586,1441,0,0,2,1,3,1,7,1,2,440,0,0,0,0,0,148500
761,70,9100,6,6,1959,1959,864,0,864,0,0,1,0,2,1,5,0,1,300,0,0,0,0,0,127500
1437,60,9000,4,6,1971,1971,864,0,864,0,0,1,0,3,1,5,0,2,528,0,0,0,0,0,120500
729,85,11475,5,5,1958,1958,1776,0,1776,1,0,2,0,4,2,9,0,3,888,25,0,0,0,0,110000
420,65,8450,5,6,1968,1968,1056,0,1056,1,0,1,0,3,1,6,1,1,304,85,184,0,0,0,142000
376,70,10020,1,1,1922,1950,904,0,904,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,61000
413,70,4403,7,5,2009,2009,1478,0,1478,1,0,2,1,2,1,7,1,2,484,144,0,0,0,0,222000
75,60,5790,3,6,1915,1950,840,765,1605,0,0,2,0,3,2,8,0,1,379,0,202,0,0,0,107400
1367,68,9179,7,5,1999,1999,882,908,1790,1,0,2,1,3,1,7,0,2,588,88,0,0,0,0,193000
1142,70,10304,5,7,1976,1976,1088,780,1868,1,0,2,1,4,1,9,1,2,484,96,0,0,0,0,197500
501,21,1890,6,5,1973,1973,672,546,1218,0,0,1,1,3,1,7,0,1,264,28,0,0,0,0,113000
826,114,14803,10,5,2007,2008,2084,0,2084,1,0,2,0,2,1,7,1,3,1220,45,0,0,0,0,385000
196,24,2280,6,6,1976,1976,855,601,1456,0,0,2,1,3,1,7,1,2,440,0,0,0,0,0,148500
1460,75,9937,5,6,1965,1965,1256,0,1256,1,0,1,1,3,1,6,0,1,276,68,0,0,0,0,147500
617,70,7861,6,5,2002,2003,807,702,1509,1,0,2,1,3,1,7,1,2,393,75,0,0,0,0,183200
115,61,7259,6,8,1945,2002,1436,884,2320,1,0,2,1,3,1,9,1,1,180,0,0,0,0,0,259500
418,86,22420,6,6,1918,1950,1370,1254,2624,1,0,2,1,4,1,10,1,3,864,0,0,0,0,0,239000
602,50,9000,6,6,1937,1950,780,595,1375,0,0,1,1,3,1,6,1,1,544,162,0,0,126,0,141000
970,75,10382,6,5,1958,1958,1095,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,140000
922,67,8777,5,7,1900,2003,1272,928,2200,2,0,2,2,4,2,9,0,0,0,70,0,0,0,0,145900
605,88,12803,7,5,2002,2002,1494,0,1494,1,0,2,0,3,1,6,1,2,530,36,0,0,0,0,221000
1449,70,11767,4,7,1910,2000,796,550,1346,0,0,1,1,2,1,6,0,1,384,24,0,0,0,0,112000
90,60,8070,4,5,1994,1995,990,0,990,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,123600
849,75,45600,6,8,1908,1997,1307,1051,2358,0,0,3,0,5,1,10,1,2,360,40,0,0,175,0,240000
1115,90,5400,5,7,1954,2000,833,0,833,0,0,1,0,2,1,4,0,1,326,0,0,0,0,0,117000
1396,88,12665,8,5,2005,2006,1133,1349,2482,0,0,2,1,4,1,9,1,3,642,39,0,0,0,0,281213
754,80,10240,8,5,2005,2005,1038,1060,2098,0,0,2,1,3,1,8,1,3,878,52,0,0,0,0,275500
499,65,7800,5,7,1967,2004,899,0,899,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,130000
12,85,11924,9,5,2005,2006,1182,1142,2324,1,0,3,0,4,1,11,2,3,736,21,0,0,0,0,345000
397,60,7200,5,5,1972,1972,894,0,894,0,0,1,0,2,1,6,0,2,600,0,0,0,0,0,123000
285,50,8012,6,5,1992,1992,1575,0,1575,1,0,2,0,2,1,5,0,2,529,0,52,0,0,0,179200
691,70,4426,6,5,2004,2004,848,0,848,1,0,1,0,1,1,3,1,2,420,0,0,0,0,0,141000
1198,65,8850,7,6,1916,1950,815,875,1690,0,0,1,0,3,1,7,1,1,225,0,330,0,0,0,144000
1368,41,2665,5,6,1977,1977,925,550,1475,0,0,2,0,4,1,6,1,1,336,26,0,0,0,0,127000
690,61,7577,6,5,2005,2006,1362,0,1362,0,0,2,0,2,1,6,1,2,460,28,0,0,0,0,194700
852,70,3196,8,5,2003,2003,1456,0,1456,0,0,2,0,2,1,7,1,2,400,20,0,0,0,0,215000
160,134,19378,7,5,2005,2006,1392,1070,2462,1,0,2,1,4,1,9,1,2,576,132,0,168,0,0,320000
896,71,7056,6,5,1963,1963,983,813,1796,1,0,1,1,4,1,8,1,2,483,50,0,0,0,0,140000
1193,60,9600,5,8,1925,1994,842,630,1472,0,0,1,0,3,1,6,0,1,250,0,84,0,0,0,125000
258,68,8814,7,5,2006,2006,1604,0,1604,1,0,2,1,3,1,8,1,2,660,110,0,0,0,0,220000
336,70,164660,5,6,1965,1965,1619,167,1786,2,0,2,0,3,1,7,2,2,529,0,0,0,0,0,228950
1372,80,9600,6,6,1955,1996,1661,0,1661,1,0,1,0,3,1,8,1,1,377,28,0,0,178,0,165500
1040,21,1477,4,4,1970,1970,630,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,80000
516,94,12220,10,5,2009,2009,2020,0,2020,1,0,2,1,3,1,9,1,3,900,54,0,0,0,0,402861
1016,70,8400,8,6,2001,2001,810,855,1665,1,0,2,1,3,1,6,0,2,528,45,0,0,0,0,227000
769,70,9100,7,5,2004,2005,1836,0,1836,0,0,2,0,3,1,8,1,2,484,33,0,0,0,0,216837
1293,60,6600,5,4,1892,1965,1378,994,2372,0,0,2,0,4,2,11,0,1,432,287,0,0,0,0,107500
762,60,6911,5,5,1924,1950,1301,0,1301,0,0,1,0,2,1,5,0,2,440,0,0,0,0,0,100000
1075,74,8556,7,5,2006,2006,1240,0,1240,0,0,2,0,2,1,5,0,3,826,93,0,0,0,0,194000
522,90,11988,6,6,1957,1957,1244,0,1244,0,0,1,1,3,1,6,2,1,336,40,0,0,0,0,150000
23,75,9742,8,5,2002,2002,1795,0,1795,0,0,2,0,3,1,7,1,2,534,159,0,0,0,0,230000
357,70,9248,6,6,1992,1992,1167,0,1167,1,0,2,0,3,1,6,0,2,400,26,0,0,0,0,173000
1452,78,9262,8,5,2008,2009,1578,0,1578,0,0,2,0,3,1,7,1,3,840,36,0,0,0,0,287090
341,85,14191,8,5,2002,2002,993,915,1908,0,0,2,1,4,1,9,0,2,431,0,0,0,0,0,202900
432,60,5586,6,7,1920,1998,1088,110,1198,0,0,1,0,4,1,7,0,0,0,98,0,0,0,0,79900
474,110,14977,8,5,2006,2007,1976,0,1976,1,0,2,0,2,1,7,1,3,908,63,0,0,0,0,440000
218,57,9906,4,4,1925,1950,810,518,1328,0,0,1,0,3,1,8,0,1,210,172,60,0,0,0,107000
912,70,9286,5,7,1977,1989,1268,0,1268,0,0,1,1,3,1,5,0,1,252,0,0,0,0,0,143500
1173,35,4017,7,5,2006,2007,625,625,1250,0,0,2,1,2,1,5,0,2,625,54,0,0,0,0,171900
1012,75,9825,5,5,1965,1965,1664,0,1664,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,100000
1421,90,11700,6,6,1968,1968,708,708,1416,0,0,2,1,3,1,7,1,2,776,169,0,0,119,0,179900
94,60,7200,6,6,1910,1998,1260,1031,2291,0,1,2,0,4,2,9,1,2,506,0,0,0,99,0,133900
1009,43,12118,7,5,2004,2005,1710,0,1710,0,0,2,0,3,1,7,1,2,550,48,0,0,180,0,240000
697,50,6000,5,7,1921,1950,616,0,616,0,0,1,0,2,1,4,0,1,205,0,129,0,0,0,89000
997,70,10659,5,6,1961,1961,1050,0,1050,1,0,1,0,3,1,6,0,1,368,319,0,0,0,0,136500
154,70,13500,6,7,1960,1975,1252,0,1252,1,0,1,0,1,1,4,1,2,564,0,0,0,0,0,235000
1308,60,8072,5,5,1994,1995,990,0,990,1,0,1,0,3,1,5,0,2,480,64,0,0,0,0,138000
1459,68,9717,5,6,1950,1996,1078,0,1078,1,0,1,0,2,1,5,0,1,240,0,112,0,0,0,142125
790,70,12205,6,8,1966,2007,976,1111,2087,0,0,2,1,5,1,9,0,2,444,168,0,0,0,0,187500
581,70,14585,6,6,1960,1987,1429,0,1429,0,1,1,0,3,1,7,2,2,572,110,0,0,0,0,181900
704,76,7630,5,9,1900,1996,1032,780,1812,0,0,2,0,4,2,8,1,2,672,0,40,0,0,0,140000
1226,65,10482,6,8,1958,1958,1138,0,1138,0,1,1,0,3,1,6,0,1,264,0,0,0,0,0,145000
488,70,12243,5,6,1971,1971,1484,0,1484,0,0,2,0,3,1,7,1,2,487,0,0,0,180,0,175000
560,70,3196,7,5,2003,2004,1557,0,1557,0,0,2,0,2,1,7,1,2,420,20,0,0,0,0,234000
802,40,4800,4,7,1916,1990,1196,0,1196,1,0,1,0,2,1,5,0,2,440,0,0,0,0,0,109900
513,70,9100,5,5,1958,1958,864,0,864,1,0,1,0,3,1,5,0,2,624,0,0,0,0,0,129900
634,80,9250,5,7,1954,2005,1056,0,1056,0,1,1,0,3,1,6,0,1,260,0,0,0,0,0,139400
1303,92,10120,8,5,1994,1994,1203,1323,2526,1,0,2,1,4,1,8,1,3,844,78,0,0,0,0,290000
791,43,3182,7,5,2005,2006,1145,0,1145,0,0,2,0,2,1,5,1,2,397,16,0,0,0,0,160200
117,70,11616,5,5,1962,1962,1092,0,1092,0,1,1,0,3,1,6,1,1,288,20,144,0,0,0,139000
741,60,9600,5,7,1910,2002,768,664,1432,0,0,2,0,2,1,7,0,2,360,0,112,0,0,0,132000
831,80,11900,6,5,1957,1957,1392,0,1392,1,0,1,1,3,1,6,2,2,458,0,0,0,192,0,166000
120,65,8461,6,5,2005,2006,728,728,1456,0,0,2,1,3,1,8,1,2,390,24,0,0,0,0,163990
657,72,10007,5,7,1959,2006,1053,0,1053,1,0,1,1,3,1,5,0,1,312,0,0,0,0,0,145500
636,60,10896,6,7,1914,1995,1440,1440,3395,0,0,2,0,8,2,14,0,0,0,110,0,0,0,0,200000
370,70,9830,5,7,1959,2006,1287,0,1287,1,0,1,0,3,1,7,1,2,576,17,0,0,182,0,162000
269,71,6900,5,6,1940,1955,778,0,778,0,0,1,0,2,1,4,1,1,924,25,0,0,0,0,120500
656,21,1680,6,5,1971,1971,525,567,1092,0,0,1,1,3,1,6,0,1,264,0,0,0,0,0,88000
936,52,5825,4,5,1926,1953,747,0,747,0,0,1,0,1,1,5,0,2,528,0,32,0,0,0,79900
823,70,12394,7,5,2003,2003,847,886,1733,0,0,2,1,3,1,7,1,2,433,48,0,0,0,0,225000
867,67,10656,8,5,2006,2007,1646,0,1646,0,0,2,0,3,1,6,1,3,870,80,0,0,0,0,248900
47,48,12822,7,5,2003,2003,1518,631,2149,1,0,1,1,1,1,6,1,2,670,43,0,0,198,0,239686
1288,70,36500,5,5,1964,1964,1582,0,1582,0,1,2,0,4,1,7,0,2,390,198,0,0,0,0,190000
992,121,17671,8,9,1882,1986,916,826,1742,0,0,1,1,4,1,8,1,2,424,169,0,0,0,0,168000
877,94,25286,4,5,1963,1963,1040,0,1040,1,0,1,0,3,1,5,0,2,648,0,0,0,0,0,132250
774,70,10150,5,5,1958,1958,912,0,912,0,0,1,0,2,1,5,0,1,275,0,0,0,0,0,114500
5,84,14260,8,5,2000,2000,1145,1053,2198,1,0,2,1,4,1,9,1,3,836,84,0,0,0,0,250000
1004,70,11500,5,6,1976,1976,1680,0,1680,0,0,2,0,4,2,8,0,2,528,0,0,0,0,0,136905
1269,70,14100,8,9,1935,1997,1968,1479,3447,0,0,3,1,4,1,11,2,3,1014,12,0,0,0,0,381000
264,50,5500,5,7,1929,2001,926,0,1316,1,0,1,0,3,1,6,0,2,484,0,0,0,0,0,130000
1361,51,9842,5,6,1921,1998,990,1611,2601,0,0,3,1,4,1,8,0,2,621,0,301,0,0,0,189000
1335,24,2368,5,6,1970,1970,765,600,1365,0,0,1,1,3,1,7,0,2,440,36,0,0,0,0,125000
444,53,3922,7,5,2006,2007,1258,0,1258,0,0,2,0,2,1,6,1,3,648,16,0,0,0,0,172500
1003,75,11957,8,5,2006,2006,1574,0,1574,0,0,2,0,3,1,7,1,3,824,104,0,0,0,0,232000
1078,70,15870,5,5,1969,1969,1096,0,1096,1,0,1,0,3,1,6,0,1,299,32,0,0,0,0,138800
838,21,1680,6,5,1973,1973,483,504,987,1,0,1,1,2,1,5,0,1,264,0,0,0,0,0,100000
1305,32,3363,7,5,2004,2004,976,732,1708,0,0,2,0,3,1,7,0,2,380,40,0,0,0,0,130000
305,87,18386,7,9,1880,2002,1675,1818,3493,0,0,3,0,3,1,10,1,3,870,0,0,0,0,0,295000
1212,152,12134,8,7,1988,2005,1080,672,1752,0,0,2,0,4,1,8,0,2,492,12,0,0,0,0,164000
314,150,215245,7,5,1965,1965,2036,0,2036,2,0,2,0,3,1,8,2,2,513,0,0,0,0,0,375000
150,70,6240,5,4,1936,1950,896,448,1344,0,0,1,0,3,1,7,0,1,240,114,0,0,0,0,115000
575,70,10500,5,7,1971,2005,576,533,1109,0,1,1,0,3,1,5,0,1,288,0,0,0,0,0,139000
51,70,13869,6,6,1997,1997,794,676,1470,0,1,2,0,3,1,6,0,2,388,75,0,0,0,0,177000
1141,60,7350,5,7,1951,1951,952,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,139000
727,70,21695,6,9,1988,2007,1680,0,1680,1,0,2,0,3,1,5,1,2,540,44,0,182,0,0,222000
834,100,10004,6,6,1964,1964,1516,0,1516,0,0,1,1,3,1,6,0,2,472,0,0,0,152,0,167000
1116,93,12085,8,5,2007,2007,1734,0,1734,1,0,2,0,3,1,7,1,3,928,0,0,0,0,0,318000
471,70,6820,8,5,1985,1985,1502,0,1502,1,0,1,1,1,1,4,0,2,528,54,0,0,140,0,212000
972,36,2268,7,5,2003,2004,764,862,1626,0,0,2,0,2,1,6,0,2,474,27,0,0,0,0,173000
654,60,10320,6,7,1906,1995,756,713,1469,0,0,1,0,3,1,7,0,1,216,0,239,0,0,0,135000
400,65,8125,7,5,2006,2007,1112,438,1550,1,0,2,0,2,1,7,0,2,438,168,0,0,0,0,241000
512,40,6792,7,5,2005,2006,1368,0,1368,0,0,2,0,2,1,6,1,2,474,35,0,0,0,0,202665
321,111,16259,9,5,2006,2006,1249,1347,2596,0,0,3,1,4,1,9,0,3,840,154,0,0,0,0,342643
20,70,7560,5,6,1958,1965,1339,0,1339,0,0,1,0,3,1,6,0,1,294,0,0,0,0,0,139000
685,58,16770,7,5,1998,1998,1195,644,1839,0,0,2,1,4,1,7,0,2,486,81,0,0,0,0,221000
36,108,13418,8,5,2004,2005,1132,1320,2452,0,0,3,1,4,1,9,1,3,691,32,0,0,0,0,309000
903,63,7875,7,5,2003,2003,807,702,1509,0,0,2,1,3,1,8,1,2,393,75,0,0,0,0,180000
828,65,8529,7,5,2001,2001,1434,0,1434,0,0,2,0,3,1,6,1,2,527,39,0,0,0,0,189000
1310,70,7153,6,5,1991,1991,1294,0,1294,1,0,2,0,3,1,6,0,2,496,51,0,0,0,0,179200
408,63,15576,6,7,1915,1976,840,840,1680,0,0,2,0,4,1,8,0,1,308,0,160,0,0,0,177000
921,70,8462,6,5,1994,1994,936,785,1721,0,1,2,1,3,1,7,0,2,471,87,0,0,0,0,201000
538,70,12735,4,5,1972,1972,864,0,864,0,0,1,0,3,1,5,0,2,576,0,0,0,0,0,111250
759,24,2280,7,5,1999,1999,757,744,1501,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,179400
1063,85,13600,5,5,1900,1950,1422,915,2337,0,0,2,0,5,2,10,0,2,560,57,0,0,0,0,90000
246,80,10400,7,5,1988,1988,1872,0,1872,0,1,2,0,3,1,6,1,2,604,39,0,0,0,0,241500
1128,182,14572,7,5,2004,2004,1530,0,1530,1,0,2,0,3,1,7,1,3,630,36,0,0,0,0,259000
785,35,6300,6,6,1914,2001,742,742,1484,0,0,2,0,3,1,9,1,0,0,291,134,0,0,0,128000
490,21,1526,4,8,1970,2002,630,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,86000
155,84,11340,6,5,1923,1950,1200,0,1200,0,0,1,0,4,1,7,0,1,312,0,228,0,0,0,125000
962,70,12227,6,7,1977,1995,1542,1330,2872,1,0,2,1,4,1,11,1,2,619,282,0,0,0,0,272000
854,70,12095,6,6,1964,1964,1445,0,1445,0,0,1,1,3,1,7,1,2,645,0,0,0,0,0,158000
626,87,10000,6,6,1962,1962,1116,0,1116,0,0,1,1,3,1,5,0,2,440,0,0,0,385,0,160000
686,70,5062,7,5,1984,1984,1190,900,2090,1,0,2,0,3,1,6,1,2,577,0,0,0,0,0,207500
570,70,7032,5,5,1979,1979,943,0,943,1,0,1,0,2,1,4,2,2,600,0,0,0,0,0,135960
1400,51,6171,6,6,1925,1990,1160,448,1608,0,0,2,1,3,1,7,1,1,216,16,0,0,0,0,137450
18,72,10791,4,5,1967,1967,1296,0,1296,0,0,2,0,2,2,6,0,2,516,0,0,0,0,0,90000
128,55,4388,5,7,1930,1950,840,0,840,0,0,1,0,3,1,5,1,0,0,0,0,0,0,0,87000
928,70,9900,7,5,1968,1968,1098,880,1978,0,0,2,1,4,1,9,1,2,486,43,0,0,0,0,176000
